page,match,home,away,match_start,market,market_type,line,selection,odds
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Under,1.19
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Qatar,3.85
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Draw,3.75
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Switzerland,1.83
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Qatar,30
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Draw,12
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Switzerland,1.05
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Qatar,1.98
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Draw,4.4
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Switzerland,2.95
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Qatar,1.15
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Draw,9
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Switzerland,11
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Qatar,1.4
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Draw,5.75
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Switzerland,5.5
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),5 - 0,Qatar,1.05
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),5 - 0,Draw,15
matches,Qatar - Switzerland,Qatar,Switzerland,2026-06-13T19:00:00+00:00,Handicap (3 Way),Handicap (3 Way),5 - 0,Switzerland,20
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Brazil,1.65
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Draw,4
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Morocco,5.6
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3,Over,2.443163
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3,Under,1.560806
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5,Over,11
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5,Under,1.043281
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4,Over,5.1
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4,Under,1.1696
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2.5,Over,1.834448
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2.5,Under,1.980681
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1.5,Over,1.272531
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1.5,Under,3.8
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1,Over,1.061553
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1,Under,9.3
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3.5,Over,3.1
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3.5,Under,1.378418
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2,Over,1.408421
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2,Under,2.95
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Over,5.9
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Under,1.1344
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,0.5,Over,1.064307
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,0.5,Under,12.5
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5.5,Over,12.5
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5.5,Under,1.042755
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 3,Brazil,12
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 3,Draw,8.5
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 3,Morocco,1.176228
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 2,Brazil,5.5
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 2,Draw,5.2
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 2,Morocco,1.481155
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Brazil,1.041242
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Draw,17
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Morocco,32
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Brazil,1.179051
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Draw,7.7
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Morocco,14
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 4,Brazil,26.5
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 4,Draw,16.5
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 4,Morocco,1.051039
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Brazil,2.8
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Draw,3.85
matches,Brazil - Morocco,Brazil,Morocco,2026-06-13T22:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Morocco,2.301831
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Haiti,8.25
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Draw,4.75
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Scotland,1.44
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2.5,Over,1.85
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2.5,Under,1.96
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3,Over,2.5
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3,Under,1.54
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1,Over,1.0713
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1,Under,11.5
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5.5,Over,14.5
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5.5,Under,1.051689
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4,Over,5.1
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4,Under,1.17
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2,Over,1.44
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2,Under,2.81
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1.5,Over,1.3
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1.5,Under,3.56
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Over,5.8
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Under,1.14
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3.5,Over,3.18
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3.5,Under,1.36
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5,Over,11.3
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5,Under,1.04
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,0.5,Over,1.056285
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,0.5,Under,13.5
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Haiti,1.08
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Draw,12
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Scotland,16
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Haiti,1.65
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Draw,4.5
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Scotland,4.2
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Haiti,2.95
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Draw,3.5
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Scotland,2.25
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Haiti,1.24
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Draw,7
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Scotland,8.5
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Haiti,22.5
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Draw,8.75
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Scotland,1.1
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),5 - 0,Haiti,1.01267
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),5 - 0,Draw,27
matches,Haiti - Scotland,Haiti,Scotland,2026-06-14T01:00:00+00:00,Handicap (3 Way),Handicap (3 Way),5 - 0,Scotland,39
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Australia,4.75
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Draw,3.6
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Turkey,1.85
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1,Over,1.1
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1,Under,7.1
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4,Over,6.4
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4,Under,1.12
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,0.5,Over,1.07
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,0.5,Under,8.7
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Over,7.1
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Under,1.1
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3.5,Over,3.72
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3.5,Under,1.28
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5,Over,14.4
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,5,Under,1.02
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1.5,Over,1.37
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,1.5,Under,3.12
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2.5,Over,2.08
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2.5,Under,1.76
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2,Over,1.58
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2,Under,2.4
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3,Over,2.98
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3,Under,1.4
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 2,Australia,25
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 2,Draw,14
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 2,Turkey,1.04
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Australia,1.02
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Draw,17
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),4 - 0,Turkey,30
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Australia,1.11
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Draw,10
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),3 - 0,Turkey,14
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Australia,1.33
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Draw,5.75
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),2 - 0,Turkey,7
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Australia,2.02
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Draw,3.6
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),1 - 0,Turkey,3.4
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Australia,12
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Draw,6
matches,Australia - Turkey,Australia,Turkey,2026-06-14T04:00:00+00:00,Handicap (3 Way),Handicap (3 Way),0 - 1,Turkey,1.22
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Germany,1.04
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Draw,18
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Match Result (1X2),Match Result (1X2),0,Curaçao,75
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3.5,Over,1.54
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,3.5,Under,2.5
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,6.5,Over,5.5
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,6.5,Under,1.15
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Over,2.15
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,4.5,Under,1.71
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2.5,Over,1.22
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,2.5,Under,4.3
matches,Germany - Curaçao,Germany,Curaçao,2026-06-14T17:00:00+00:00,Total Goals Over / Under,Total Goals Over / Under,7,Over,9.4
